model,epoch,train_loss,val_loss,val_mse_all,val_mse_observed,val_mse_missing
LSTM_only,3,0.06502166600206832,0.3468322564945801,0.19799553926945182,0.14036993128356487,0.3327952632036053
LSTM_only,4,0.045839932582981656,0.27189725938890325,0.15529872402576023,0.11017439441962375,0.26087981945114325
LSTM_only,5,0.03729024228730568,0.24016593464470484,0.13536542058935058,0.09462356189906698,0.23070357745417103
LSTM_only,6,0.031430199533824615,0.21245447143351343,0.1228787311948255,0.08838126399907416,0.20361634443439616
LSTM_only,7,0.02680240484884618,0.19137160851779897,0.10486613400212397,0.07092891806000426,0.1842787161993215
LSTM_only,8,0.0237311770923907,0.1815958551378997,0.09766874255632463,0.06456853114531447,0.17513900301755056
LSTM_only,9,0.0216811757836409,0.16874732513917468,0.09387532384139367,0.06463835160583839,0.16228348981601787
LSTM_only,10,0.020201176840426736,0.17683635619931926,0.0993804458209239,0.06924663991059157,0.16991169289885485
LSTM_only,11,0.019006641690392415,0.15270215281436028,0.08466741894237918,0.05808153793194874,0.1468939995095878
LSTM_only,12,0.017825992191009835,0.14582921782523017,0.0804952633656565,0.05492240678667423,0.1403369776170236
LSTM_only,13,0.016758728128435495,0.14275816227577184,0.07590306406163522,0.04946037173383737,0.137812124884081
LSTM_only,14,0.015910805821081998,0.1341526656255914,0.07091161183008496,0.045862329896624775,0.12956643296536385
LSTM_only,15,0.015217039207253102,0.13104656156602718,0.06957929062583987,0.045254674292515354,0.12652109480248747
LSTM_only,16,0.014510260073354441,0.12882113939611384,0.06831753463722624,0.04437002561125018,0.12438413664516149
LSTM_only,17,0.014092885360465176,0.12376647820191541,0.06551691303760372,0.04245329272011286,0.11952114855411297
LSTM_only,18,0.013872029042429637,0.12257022643938377,0.06519155841766444,0.042500672352474844,0.11832015922966596
LSTM_only,19,0.013549027132696003,0.12111980855949658,0.06375310090480538,0.04100380938631899,0.1170194275889611
LSTM_only,20,0.013524428391143907,0.12114485169917011,0.06376078039973694,0.04100441509467113,0.11704441061498484
Hybrid_Normal,1,0.35729835498802276,0.6497038096102358,0.44201917617017183,0.36891987279682015,0.6128118212233147
Hybrid_Normal,2,0.11405727713665068,0.42558390759095027,0.2810762330325099,0.22906796619764458,0.4026771114828686
Hybrid_Normal,3,0.0627316335369087,0.3609471660639299,0.22680304390895697,0.1770048544993606,0.34324668072977377
Hybrid_Normal,4,0.04510649969611616,0.2788617414273467,0.16927865089904917,0.1278936995781566,0.2660723719264782
Hybrid_Normal,5,0.0367754556304667,0.27392200746829487,0.16626737794800722,0.1256277535648991,0.26135923187466265
Hybrid_Normal,6,0.03136224407884854,0.2475615630496373,0.15711327908391798,0.12375947342664512,0.23518561625664375
Hybrid_Normal,7,0.027055015041672126,0.20476960841399303,0.11384080361881699,0.07833382184707993,0.1969362271329675
Hybrid_Normal,8,0.023941113381446437,0.18625933737639286,0.10551168769756858,0.07417833602446681,0.17884150411403552
Hybrid_Normal,9,0.02202950051295023,0.17749780111448735,0.09934214232888865,0.06888980802160381,0.17060881989057672
Hybrid_Normal,10,0.02032502791292785,0.17025963708165612,0.09476671605616023,0.06530667663747936,0.1637289690683899
Hybrid_Normal,11,0.01918778924740259,0.15236518841820496,0.08313597190580975,0.05595550743228035,0.1467696377809194
Hybrid_Normal,12,0.017927907058821232,0.14877723494079872,0.08329908204919406,0.05779652154689462,0.14299758271333265
Hybrid_Normal,13,0.016896084482255554,0.14356872066741966,0.07982838771112634,0.054950421604897,0.13807367826480652
Hybrid_Normal,14,0.01591985717596726,0.1407727406954313,0.07697487014983953,0.05194842502098988,0.13557789860802502
Hybrid_Normal,15,0.015159655574098324,0.13537992666962015,0.07420374579082259,0.05021369274622592,0.13035855709201136
Hybrid_Normal,16,0.014469939480924678,0.13126893807497586,0.07247884162918612,0.04947874655599432,0.1263210641315069
Hybrid_Normal,17,0.0139319222604713,0.127939223864871,0.06967200385020832,0.04678518062804192,0.12326070623287158
Hybrid_Normal,18,0.013704847495964474,0.12609441289324205,0.06928078673092819,0.047022097727283156,0.12139220266638334
Hybrid_Normal,19,0.013340040854399396,0.12448115574697952,0.06796351785390986,0.04577855538089168,0.11990329978300429
Hybrid_Normal,20,0.01334385404343637,0.12426079894038422,0.06783007995195307,0.04567749687538802,0.11969304960014546
