model,seq_len,epoch,train_loss,val_loss,val_mse_all,val_mse_masked
transformer,100,23,0.10609633357685727,0.11596520204232703,0.2081554366914451,0.11596520204232703
transformer,100,24,0.10270641062746923,0.10930565503045736,0.19582299848139423,0.10930565503045736
transformer,100,25,0.10028045416402621,0.1100030872046563,0.19327989966807851,0.1100030872046563
transformer,100,26,0.09769384823142639,0.10664155454041326,0.18984970446938879,0.10664155454041326
transformer,100,27,0.09620178064276991,0.10379111867366933,0.18631774615015897,0.10379111867366933
transformer,100,28,0.09458355570140028,0.10333093065360055,0.18571666472949008,0.10333093065360055
transformer,100,29,0.09431043097429256,0.10237096991688183,0.18329090229906878,0.10237096991688183
transformer,100,30,0.0933659176008341,0.10211164110915365,0.18271958037832123,0.10211164110915365
transformer,200,1,0.8735437607187532,0.6921532022056246,0.5095891489174591,0.6921532022056246
transformer,200,2,0.5309051333019912,0.5005294860518993,0.41932270367910074,0.5005294860518993
transformer,200,3,0.40998430490081156,0.4266869749613446,0.3795911145586192,0.4266869749613446
transformer,200,4,0.35855562996196627,0.3938933932378118,0.36804248689246394,0.3938933932378118
transformer,200,5,0.3289746039126788,0.366171303864761,0.34985578491559144,0.366171303864761
transformer,200,6,0.30720338914625445,0.3479852274705664,0.3508647535573748,0.3479852274705664
transformer,200,7,0.29193831411939963,0.3331860628058302,0.342371142426885,0.3331860628058302
transformer,200,8,0.2758408629665441,0.3312798224808507,0.3660830339264,0.3312798224808507
transformer,200,9,0.26058658142559477,0.2928099815866777,0.3481450100460495,0.2928099815866777
transformer,200,10,0.24465564120258454,0.2789774331855828,0.3716956853051316,0.2789774331855828
transformer,200,11,0.23139188916916514,0.2503132021683056,0.35259846866266703,0.2503132021683056
transformer,200,12,0.21783382898047707,0.23556162155088956,0.34716466822205705,0.23556162155088956
transformer,200,13,0.2069979938482098,0.22689360818092494,0.3390875966670303,0.22689360818092494
transformer,200,14,0.19596081639213933,0.21448228601649358,0.3384224928598455,0.21448228601649358
transformer,200,15,0.18735943831705013,0.20153980956930884,0.32315938452139814,0.20153980956930884
transformer,200,16,0.17895753976588283,0.19433527045506746,0.3358813892812171,0.19433527045506746
transformer,200,17,0.16971509199873167,0.18882678502938485,0.3374129422008991,0.18882678502938485
transformer,200,18,0.16172853594703296,0.1754496179713576,0.3255506809404556,0.1754496179713576
transformer,200,19,0.1531700479339098,0.1731006561786978,0.3279252988838316,0.1731006561786978
transformer,200,20,0.14650950184627626,0.16706300768038784,0.3167665203110425,0.16706300768038784
transformer,200,21,0.13891722580747382,0.15247475432860452,0.29778734438325133,0.15247475432860452
transformer,200,22,0.1328122178274292,0.14645489790168306,0.28925214077156364,0.14645489790168306
transformer,200,23,0.12795871514018187,0.14072168309320796,0.2805057501358102,0.14072168309320796
transformer,200,24,0.1233331821108667,0.1354852390353848,0.2927479847337156,0.1354852390353848
transformer,200,25,0.11977699496288056,0.13021635433579695,0.2754850515240866,0.13021635433579695
transformer,200,26,0.11657714430662429,0.13011273198639323,0.27718450987320903,0.13011273198639323
transformer,200,27,0.11390152520367078,0.12517525921052033,0.2736634654997874,0.12517525921052033
transformer,200,28,0.11223924170319129,0.12434983504851176,0.26952767434408237,0.12434983504851176
transformer,200,29,0.11152745632348082,0.12317578426751911,0.266703312973121,0.12317578426751911
transformer,200,30,0.11058722783402875,0.12325721690261392,0.26670569432814434,0.12325721690261392
transformer,300,1,0.9568183502087295,0.76025167549854,0.5723294960037214,0.76025167549854
transformer,300,2,0.628449111247333,0.5546300327532911,0.43521991936855664,0.5546300327532911
transformer,300,3,0.4716124314610584,0.4697302157339984,0.3882293011908117,0.4697302157339984
transformer,300,4,0.40460053100365095,0.4342434409002191,0.38938956292660815,0.4342434409002191
transformer,300,5,0.36819528678470836,0.3986586412610529,0.3691649144370806,0.3986586412610529
transformer,300,6,0.34389286834767724,0.3877260927536172,0.35879291818566517,0.3877260927536172
transformer,300,7,0.3226072848096687,0.38344533353635707,0.3750166935531516,0.38344533353635707
transformer,300,8,0.30687449555597596,0.3481823372310155,0.36991933243323677,0.3481823372310155
transformer,300,9,0.2898095736459658,0.33454775242092405,0.37939348643364973,0.33454775242092405
transformer,300,10,0.27313482768425196,0.311176085546953,0.3641369110441099,0.311176085546953
transformer,300,11,0.25575858922164696,0.3030032318714819,0.3539936930689638,0.3030032318714819
transformer,300,12,0.2408722321201813,0.27680009714068343,0.3709541509548823,0.27680009714068343
transformer,300,13,0.2278055599019185,0.2618557644761316,0.3657224109932168,0.2618557644761316
transformer,300,14,0.2127910645604697,0.23356107265165407,0.35466651308890346,0.23356107265165407
transformer,300,15,0.20118189816467028,0.24504543342478743,0.35599051286640776,0.24504543342478743
transformer,300,16,0.19052474523959628,0.21411575516473214,0.33702260694683417,0.21411575516473214
transformer,300,17,0.1808494773740917,0.19851336314355675,0.3056309661704656,0.19851336314355675
transformer,300,18,0.1714173120874313,0.19451168370029154,0.32104133617251973,0.19451168370029154
transformer,300,19,0.16481257368773503,0.1799076234062785,0.3045044770319712,0.1799076234062785
transformer,300,20,0.1571496936064812,0.17502947923085188,0.31395814632444075,0.17502947923085188
transformer,300,21,0.15173468933861511,0.16644893015934725,0.2865793942792775,0.16644893015934725
transformer,300,22,0.14521243701387895,0.1589765632397508,0.27772536331183834,0.1589765632397508
transformer,300,23,0.1403925111464494,0.15553676303833314,0.283740484415124,0.15553676303833314
transformer,300,24,0.13620993369637455,0.14908226636412752,0.27964493232570825,0.14908226636412752
transformer,300,25,0.13290614742849072,0.14614622445445355,0.2826639809496871,0.14614622445445355
transformer,300,26,0.12984296722453798,0.142559252271097,0.27193439932174335,0.142559252271097
transformer,300,27,0.12744848776277726,0.14075252351661524,0.26855331138797,0.14075252351661524
transformer,300,28,0.12588791234774377,0.13965890836395903,0.2675466581872881,0.13965890836395903
transformer,300,29,0.12404045496058487,0.13788365519958545,0.26292308974483786,0.13788365519958545
transformer,300,30,0.12397904967667363,0.1377977813300613,0.26306382376173315,0.1377977813300613
transformer,500,1,1.054312333488163,0.9072761365020549,0.8372224728569729,0.9072761365020549
transformer,500,2,0.7432816764943031,0.6574975372725771,0.48271337265276726,0.6574975372725771
transformer,500,3,0.5598104742089343,0.5347960826777319,0.4064781507690444,0.5347960826777319
transformer,500,4,0.4758348356679341,0.4816578867781253,0.39749713788050733,0.4816578867781253
transformer,500,5,0.42559072756654276,0.4455929339387035,0.4018603496196616,0.4455929339387035
transformer,500,6,0.393830519081292,0.4295154026218953,0.42278087901250094,0.4295154026218953
transformer,500,7,0.3683357272432502,0.408540801351307,0.4130866914305068,0.408540801351307
transformer,500,8,0.3466438607770308,0.4031297174346356,0.4158908940908563,0.4031297174346356
transformer,500,9,0.32915500905747286,0.3824144848657928,0.42724022485372676,0.3824144848657928
transformer,500,10,0.3090652790020616,0.35762380086283646,0.4020605832338333,0.35762380086283646
transformer,500,11,0.2904197708313687,0.3410462230898952,0.39872058532165205,0.3410462230898952
transformer,500,12,0.2740034666530329,0.32313583120134953,0.38180407426739466,0.32313583120134953
transformer,500,13,0.2598505941753704,0.31207798392945574,0.3662152000283467,0.31207798392945574
transformer,500,14,0.2482403483577249,0.29432757466121484,0.37174912843540425,0.29432757466121484
transformer,500,15,0.23509986307854525,0.2828827711917062,0.3798483009556778,0.2828827711917062
transformer,500,16,0.2245380526988239,0.26823779650544394,0.36808763501298336,0.26823779650544394
transformer,500,17,0.2139118514001652,0.25291148561785237,0.3437845638690104,0.25291148561785237
transformer,500,18,0.20550116610611785,0.2443666444479964,0.3463699309198001,0.2443666444479964
transformer,500,19,0.19673171638265416,0.22911443675064858,0.3345618269598211,0.22911443675064858
transformer,500,20,0.1880443773069088,0.22526721417448903,0.34391036299803784,0.22526721417448903
transformer,500,21,0.1806542670933933,0.2161775549859491,0.3296071925691066,0.2161775549859491
transformer,500,22,0.1750816115153156,0.2082079182599337,0.32938541858705855,0.2082079182599337
transformer,500,23,0.16886101760805877,0.19991488615406378,0.3153201743164135,0.19991488615406378
transformer,500,24,0.16346664964493604,0.19245622816090366,0.31333279928178276,0.19245622816090366
transformer,500,25,0.15878167345908015,0.18807663907872813,0.31067488734958737,0.18807663907872813
transformer,500,26,0.15576090315271515,0.18468614750122295,0.312396407696127,0.18468614750122295
transformer,500,27,0.15300957754984099,0.18297507895426895,0.3057043740085063,0.18297507895426895
transformer,500,28,0.1507512690355239,0.18179198041672015,0.30737760219410176,0.18179198041672015
transformer,500,29,0.15023487422609405,0.1803817948084751,0.3052582747608651,0.1803817948084751
transformer,500,30,0.14966373634046476,0.1801821764075119,0.3054998692210394,0.1801821764075119
